Method,Target_Feature,Effect_Size,AUC_Mean,AUC_Std,Delta_AUC,Normalized_Delta,RSD_QC,RSD_Pat,AUC_Raw_Mean,RSD_QC_Raw
INSOC,5,0.0169,0.462962962962963,0.15767950338820744,-0.033950617283950546,-2.0089121464519764,7.693354735570218,11.514492328748965,0.49691358024691357,18.620262298166132
INSOC,6,0.0169,0.5,0.16871173294711667,0.015432098765432167,0.9131418847509044,10.490666073490463,14.203394308748033,0.48456790123456783,34.90798298314577
INSOC,7,0.0169,0.4598765432098766,0.15499851270974965,-0.03703703703703698,-2.1915405234021574,26.5653515936725,36.61290506892611,0.49691358024691357,30.510963333447922
INSOC,8,0.0169,0.48148148148148145,0.16972502573910517,-0.003086419753086378,-0.18262837695017758,6.4768861363960735,13.779918631005764,0.48456790123456783,25.9828561574089
INSOC,9,0.0169,0.49691358024691357,0.17927821890688403,0.021604938271604923,1.2783986386512596,8.361992946457358,14.643121118645706,0.47530864197530864,26.47473479327075
INSOC,10,0.0169,0.6697530864197531,0.19748263300057273,0.08641975308641969,5.113594554605038,5.642489383693631,14.021672328883136,0.5833333333333334,15.588235109929796
INSOC,11,0.0169,0.5,0.1582222915799543,0.02160493827160498,1.278398638651263,9.522632347324306,16.52995630672364,0.478395061728395,40.44292499063709
INSOC,12,0.0169,0.47530864197530864,0.1616765537494913,-0.012345679012345623,-0.730513507800717,7.892790210937663,14.441146983957474,0.48765432098765427,19.679643475519555
INSOC,13,0.0169,0.47530864197530875,0.17735503578467463,-0.033950617283950546,-2.0089121464519764,17.133341981452688,20.800680126659607,0.5092592592592593,39.63121784075345
INSOC,14,0.0169,0.48765432098765427,0.16825942185727175,0.0030864197530864335,0.1826283769501809,5.979845978586936,13.824580087225687,0.48456790123456783,28.428162006447895
INSOC,15,0.0169,0.47839506172839513,0.17112242315591497,-0.0061728395061727,-0.3652567539003519,7.944661158110853,13.387431424429364,0.48456790123456783,30.48030659946083
INSOC,16,0.0169,0.4876543209876544,0.16096796062228763,-0.0061728395061727,-0.3652567539003519,8.064028779994272,18.71835943161932,0.4938271604938271,35.6406719934226
INSOC,17,0.0169,0.5277777777777777,0.188398055086813,0.0339506172839506,2.00891214645198,3.590162471825733,10.15286451591381,0.4938271604938271,23.1023523310738
INSOC,18,0.0169,0.48456790123456783,0.1838428717510547,-0.009259259259259245,-0.5478851308505394,30.26179052601572,43.20943283218636,0.4938271604938271,51.931989871637775
INSOC,19,0.0169,0.48456790123456783,0.17327986231627407,-0.0030864197530864335,-0.1826283769501809,14.968777127830304,30.968731281300855,0.48765432098765427,61.38349961491213
INSOC,20,0.0169,0.5,0.20579732195271178,0.006172839506172922,0.36525675390036505,4.833377862606583,12.278677228223547,0.4938271604938271,23.27253935146643
INSOC,21,0.0169,0.5308641975308642,0.19220243798691683,0.02777777777777779,1.6436553925516213,14.044868204333975,23.529501929558837,0.5030864197530864,57.027462171254314
INSOC,22,0.0169,0.4938271604938272,0.19145756073173859,-0.0339506172839506,-2.00891214645198,9.627189015451917,18.125629152457535,0.5277777777777778,23.062041349470633
INSOC,23,0.0169,0.48456790123456794,0.1847732042851329,-0.0030864197530863224,-0.1826283769501743,10.89490766619139,24.01233699670569,0.48765432098765427,39.89587676082198
INSOC,24,0.0169,0.4938271604938272,0.16808949140975435,-0.003086419753086378,-0.18262837695017758,8.848946964391422,15.086510020785976,0.49691358024691357,28.89041707997307
INSOC,25,0.0169,0.4876543209876544,0.17622348671136048,0.0030864197530865445,0.18262837695018744,15.34419675213118,18.239490982317133,0.48456790123456783,33.99107814630658
INSOC,26,0.0169,0.5401234567901235,0.15773990542198318,0.015432098765432278,0.913141884750911,10.646979618261105,18.402944193204885,0.5246913580246912,36.07572107612504
INSOC,27,0.0169,0.4876543209876544,0.17959674723427352,0.0030864197530865445,0.18262837695018744,37.872472550242684,43.44010644303607,0.48456790123456783,59.97262674574255
INSOC,28,0.0169,0.4938271604938271,0.17606124317224273,0.0,0.0,28.041121078132157,28.884295584148163,0.4938271604938271,56.456872012447654
INSOC,29,0.0169,0.49074074074074076,0.17322487901731207,0.003086419753086489,0.18262837695018416,27.552390155913127,27.886639526741615,0.48765432098765427,49.61038194674126
INSOC,30,0.0169,0.4876543209876544,0.16149969693766825,0.006172839506172922,0.36525675390036505,118.25277711825836,95.72691236619815,0.48148148148148145,128.8599398887483
